step,timestamp_offset_seconds,road_id,road_name,speed_kmh,occupancy_pct,queue_length,signal_phase,signal_remaining_seconds
89,00:07:25,R09,"Sarkhej-Gandhinagar Highway",43,41,7,RED,32
89,00:07:25,R10,"Gandhinagar-Sarkhej Highway",39,43,11,N/A,0
89,00:07:25,R11,"CHH Road",32,51,14,RED,18
89,00:07:25,R12,"Sardar Patel Ring Road",54,22,0,RED,11
89,00:07:25,R13,"Gandhinagar Bypass Road",58,16,0,N/A,0
89,00:07:25,R14,"NH48",63,17,3,N/A,0
89,00:07:25,R15,"Sardar Patel Ring Road Flyover",51,21,6,N/A,0
89,00:07:25,R16,"Kudasan-Por Road",49,17,5,GREEN,28
89,00:07:25,R17,"Randesan Road",52,21,4,N/A,0
89,00:07:25,R18,"Mahatma Gandhi Road",45,27,2,GREEN,14
89,00:07:25,R19,"Pandit Dindayal Upadhyay Marg",45,24,6,GREEN,7
89,00:07:25,R20,"Shram Marg",52,16,1,N/A,0
89,00:07:25,R21,"Mansa Road",42,30,4,RED,38
89,00:07:25,R22,"Airport Road",55,19,1,N/A,0
89,00:07:25,R23,"Vaishnodevi Circle",37,40,10,RED,24
89,00:07:25,R24,"Koba Circle",31,46,10,RED,17
89,00:07:25,R25,"Swagat Circle",38,36,7,RED,10
90,00:07:30,R01,"Infocity Flyover",12,99,60,GREEN,38
90,00:07:30,R02,"Infocity Flyover Ramp",11,99,78,N/A,0
90,00:07:30,R03,"GIFT City Road",37,28,7,GREEN,24
90,00:07:30,R04,"Koba - Gandhinagar Highway",16,99,51,GREEN,17
90,00:07:30,R05,"GH Road",20,96,41,GREEN,10
90,00:07:30,R06,"GH-3 Circle",11,99,62,N/A,0
90,00:07:30,R07,"Gandhinagar-Ahmedabad Highway",36,51,15,RED,41
90,00:07:30,R08,"CH Road",30,64,18,RED,34
90,00:07:30,R09,"Sarkhej-Gandhinagar Highway",42,39,8,RED,27
90,00:07:30,R10,"Gandhinagar-Sarkhej Highway",38,43,10,N/A,0
90,00:07:30,R11,"CHH Road",31,52,12,RED,13
90,00:07:30,R12,"Sardar Patel Ring Road",57,24,2,RED,6
90,00:07:30,R13,"Gandhinagar Bypass Road",61,20,3,N/A,0
90,00:07:30,R14,"NH48",67,14,0,N/A,0
90,00:07:30,R15,"Sardar Patel Ring Road Flyover",48,26,1,N/A,0
90,00:07:30,R16,"Kudasan-Por Road",47,22,2,GREEN,23
90,00:07:30,R17,"Randesan Road",49,16,0,N/A,0
90,00:07:30,R18,"Mahatma Gandhi Road",47,30,3,GREEN,9
90,00:07:30,R19,"Pandit Dindayal Upadhyay Marg",46,28,6,GREEN,2
90,00:07:30,R20,"Shram Marg",53,18,1,N/A,0
90,00:07:30,R21,"Mansa Road",41,35,8,RED,33
90,00:07:30,R22,"Airport Road",53,19,3,N/A,0
90,00:07:30,R23,"Vaishnodevi Circle",37,42,6,RED,19
90,00:07:30,R24,"Koba Circle",27,51,13,RED,12
90,00:07:30,R25,"Swagat Circle",39,32,10,RED,5
91,00:07:35,R01,"Infocity Flyover",12,99,59,GREEN,33
91,00:07:35,R02,"Infocity Flyover Ramp",6,99,74,N/A,0
91,00:07:35,R03,"GIFT City Road",37,25,6,GREEN,19
91,00:07:35,R04,"Koba - Gandhinagar Highway",17,99,51,GREEN,12
91,00:07:35,R05,"GH Road",17,94,39,GREEN,5
91,00:07:35,R06,"GH-3 Circle",10,99,65,N/A,0
91,00:07:35,R07,"Gandhinagar-Ahmedabad Highway",37,55,17,RED,36
91,00:07:35,R08,"CH Road",29,57,19,RED,29
91,00:07:35,R09,"Sarkhej-Gandhinagar Highway",42,37,6,RED,22
91,00:07:35,R10,"Gandhinagar-Sarkhej Highway",41,45,8,N/A,0
91,00:07:35,R11,"CHH Road",32,56,12,RED,8
91,00:07:35,R12,"Sardar Patel Ring Road",53,25,5,RED,1
91,00:07:35,R13,"Gandhinagar Bypass Road",60,15,3,N/A,0
91,00:07:35,R14,"NH48",65,15,1,N/A,0
91,00:07:35,R15,"Sardar Patel Ring Road Flyover",47,27,3,N/A,0
91,00:07:35,R16,"Kudasan-Por Road",48,21,2,GREEN,18
91,00:07:35,R17,"Randesan Road",54,20,3,N/A,0
91,00:07:35,R18,"Mahatma Gandhi Road",42,26,8,GREEN,4
91,00:07:35,R19,"Pandit Dindayal Upadhyay Marg",49,28,2,RED,42
91,00:07:35,R20,"Shram Marg",50,18,0,N/A,0
91,00:07:35,R21,"Mansa Road",40,31,5,RED,28
91,00:07:35,R22,"Airport Road",56,18,2,N/A,0
91,00:07:35,R23,"Vaishnodevi Circle",33,45,8,RED,14
91,00:07:35,R24,"Koba Circle",30,46,10,RED,7
91,00:07:35,R25,"Swagat Circle",41,35,6,GREEN,45
92,00:07:40,R01,"Infocity Flyover",15,99,58,GREEN,28
92,00:07:40,R02,"Infocity Flyover Ramp",10,99,75,N/A,0
92,00:07:40,R03,"GIFT City Road",37,28,6,GREEN,14
92,00:07:40,R04,"Koba - Gandhinagar Highway",12,99,46,GREEN,7
92,00:07:40,R05,"GH Road",20,95,38,YELLOW,3
92,00:07:40,R06,"GH-3 Circle",12,99,65,N/A,0
92,00:07:40,R07,"Gandhinagar-Ahmedabad Highway",32,53,14,RED,31
92,00:07:40,R08,"CH Road",27,57,20,RED,24
92,00:07:40,R09,"Sarkhej-Gandhinagar Highway",42,37,6,RED,17
92,00:07:40,R10,"Gandhinagar-Sarkhej Highway",41,38,9,N/A,0
92,00:07:40,R11,"CHH Road",27,52,13,RED,3
92,00:07:40,R12,"Sardar Patel Ring Road",57,18,5,GREEN,41
92,00:07:40,R13,"Gandhinagar Bypass Road",61,17,4,N/A,0
92,00:07:40,R14,"NH48",63,11,4,N/A,0
92,00:07:40,R15,"Sardar Patel Ring Road Flyover",52,22,3,N/A,0
92,00:07:40,R16,"Kudasan-Por Road",49,18,4,GREEN,13
92,00:07:40,R17,"Randesan Road",51,20,5,N/A,0
92,00:07:40,R18,"Mahatma Gandhi Road",42,30,4,YELLOW,2
92,00:07:40,R19,"Pandit Dindayal Upadhyay Marg",48,29,5,RED,37
92,00:07:40,R20,"Shram Marg",52,19,0,N/A,0
92,00:07:40,R21,"Mansa Road",42,33,4,RED,23
92,00:07:40,R22,"Airport Road",58,16,5,N/A,0
92,00:07:40,R23,"Vaishnodevi Circle",32,43,7,RED,9
92,00:07:40,R24,"Koba Circle",30,50,9,RED,2
92,00:07:40,R25,"Swagat Circle",41,33,8,GREEN,40
93,00:07:45,R01,"Infocity Flyover",10,99,59,GREEN,23
93,00:07:45,R02,"Infocity Flyover Ramp",8,99,72,N/A,0
93,00:07:45,R03,"GIFT City Road",37,30,5,GREEN,9
93,00:07:45,R04,"Koba - Gandhinagar Highway",13,99,50,GREEN,2
93,00:07:45,R05,"GH Road",19,96,41,RED,40
93,00:07:45,R06,"GH-3 Circle",10,99,66,N/A,0
93,00:07:45,R07,"Gandhinagar-Ahmedabad Highway",38,52,12,RED,26
93,00:07:45,R08,"CH Road",30,57,17,RED,19
93,00:07:45,R09,"Sarkhej-Gandhinagar Highway",41,36,9,RED,12
93,00:07:45,R10,"Gandhinagar-Sarkhej Highway",39,38,8,N/A,0
93,00:07:45,R11,"CHH Road",32,58,12,GREEN,43
93,00:07:45,R12,"Sardar Patel Ring Road",55,25,1,GREEN,36
93,00:07:45,R13,"Gandhinagar Bypass Road",59,17,3,N/A,0
93,00:07:45,R14,"NH48",68,16,1,N/A,0
93,00:07:45,R15,"Sardar Patel Ring Road Flyover",50,24,2,N/A,0
93,00:07:45,R16,"Kudasan-Por Road",50,20,5,GREEN,8
93,00:07:45,R17,"Randesan Road",49,16,2,N/A,0
93,00:07:45,R18,"Mahatma Gandhi Road",41,29,7,RED,39
93,00:07:45,R19,"Pandit Dindayal Upadhyay Marg",48,23,5,RED,32
93,00:07:45,R20,"Shram Marg",53,22,4,N/A,0
93,00:07:45,R21,"Mansa Road",42,31,9,RED,18
93,00:07:45,R22,"Airport Road",54,19,1,N/A,0
93,00:07:45,R23,"Vaishnodevi Circle",35,41,8,RED,4
93,00:07:45,R24,"Koba Circle",28,49,10,GREEN,42
93,00:07:45,R25,"Swagat Circle",40,37,7,GREEN,35
94,00:07:50,R01,"Infocity Flyover",14,99,59,GREEN,18
94,00:07:50,R02,"Infocity Flyover Ramp",6,99,77,N/A,0
94,00:07:50,R03,"GIFT City Road",38,25,2,GREEN,4
94,00:07:50,R04,"Koba - Gandhinagar Highway",18,99,51,RED,42
94,00:07:50,R05,"GH Road",17,97,36,RED,35
94,00:07:50,R06,"GH-3 Circle",11,99,62,N/A,0
94,00:07:50,R07,"Gandhinagar-Ahmedabad Highway",36,48,13,RED,21
94,00:07:50,R08,"CH Road",30,65,16,RED,14
94,00:07:50,R09,"Sarkhej-Gandhinagar Highway",41,37,10,RED,7
94,00:07:50,R10,"Gandhinagar-Sarkhej Highway",40,43,9,N/A,0
94,00:07:50,R11,"CHH Road",33,51,11,GREEN,38
94,00:07:50,R12,"Sardar Patel Ring Road",55,22,1,GREEN,31
94,00:07:50,R13,"Gandhinagar Bypass Road",62,15,0,N/A,0
94,00:07:50,R14,"NH48",65,17,0,N/A,0
94,00:07:50,R15,"Sardar Patel Ring Road Flyover",47,26,4,N/A,0
94,00:07:50,R16,"Kudasan-Por Road",47,16,5,GREEN,3
94,00:07:50,R17,"Randesan Road",52,16,4,N/A,0
94,00:07:50,R18,"Mahatma Gandhi Road",45,30,5,RED,34
94,00:07:50,R19,"Pandit Dindayal Upadhyay Marg",43,30,6,RED,27
94,00:07:50,R20,"Shram Marg",49,18,2,N/A,0
94,00:07:50,R21,"Mansa Road",42,30,4,RED,13
94,00:07:50,R22,"Airport Road",52,16,0,N/A,0
94,00:07:50,R23,"Vaishnodevi Circle",33,38,8,GREEN,44
94,00:07:50,R24,"Koba Circle",31,49,12,GREEN,37
94,00:07:50,R25,"Swagat Circle",36,34,8,GREEN,30
95,00:07:55,R01,"Infocity Flyover",11,99,58,GREEN,13
95,00:07:55,R02,"Infocity Flyover Ramp",6,99,74,N/A,0
95,00:07:55,R03,"GIFT City Road",39,25,7,YELLOW,2
95,00:07:55,R04,"Koba - Gandhinagar Highway",16,99,50,RED,37
95,00:07:55,R05,"GH Road",21,98,36,RED,30
95,00:07:55,R06,"GH-3 Circle",12,99,61,N/A,0
95,00:07:55,R07,"Gandhinagar-Ahmedabad Highway",35,55,11,RED,16
95,00:07:55,R08,"CH Road",30,61,17,RED,9
95,00:07:55,R09,"Sarkhej-Gandhinagar Highway",40,36,5,RED,2
95,00:07:55,R10,"Gandhinagar-Sarkhej Highway",41,42,11,N/A,0
95,00:07:55,R11,"CHH Road",30,56,13,GREEN,33
95,00:07:55,R12,"Sardar Patel Ring Road",52,22,3,GREEN,26
95,00:07:55,R13,"Gandhinagar Bypass Road",59,15,0,N/A,0
95,00:07:55,R14,"NH48",62,12,1,N/A,0
95,00:07:55,R15,"Sardar Patel Ring Road Flyover",51,27,6,N/A,0
95,00:07:55,R16,"Kudasan-Por Road",50,21,5,YELLOW,1
95,00:07:55,R17,"Randesan Road",53,14,0,N/A,0
95,00:07:55,R18,"Mahatma Gandhi Road",41,30,4,RED,29
95,00:07:55,R19,"Pandit Dindayal Upadhyay Marg",45,28,3,RED,22
95,00:07:55,R20,"Shram Marg",50,20,3,N/A,0
95,00:07:55,R21,"Mansa Road",37,35,6,RED,8
95,00:07:55,R22,"Airport Road",53,19,0,N/A,0
95,00:07:55,R23,"Vaishnodevi Circle",38,42,7,GREEN,39
95,00:07:55,R24,"Koba Circle",29,50,9,GREEN,32
95,00:07:55,R25,"Swagat Circle",36,38,8,GREEN,25
96,00:08:00,R01,"Infocity Flyover",12,99,57,GREEN,8
96,00:08:00,R02,"Infocity Flyover Ramp",10,99,73,N/A,0
96,00:08:00,R03,"GIFT City Road",39,32,5,RED,39
96,00:08:00,R04,"Koba - Gandhinagar Highway",14,99,49,RED,32
96,00:08:00,R05,"GH Road",18,98,40,RED,25
96,00:08:00,R06,"GH-3 Circle",9,99,61,N/A,0
96,00:08:00,R07,"Gandhinagar-Ahmedabad Highway",36,53,13,RED,11
96,00:08:00,R08,"CH Road",27,62,18,RED,4
96,00:08:00,R09,"Sarkhej-Gandhinagar Highway",41,39,4,GREEN,42
96,00:08:00,R10,"Gandhinagar-Sarkhej Highway",41,42,12,N/A,0
96,00:08:00,R11,"CHH Road",30,58,14,GREEN,28
96,00:08:00,R12,"Sardar Patel Ring Road",57,22,3,GREEN,21
96,00:08:00,R13,"Gandhinagar Bypass Road",60,19,3,N/A,0
96,00:08:00,R14,"NH48",63,15,0,N/A,0
96,00:08:00,R15,"Sardar Patel Ring Road Flyover",49,23,5,N/A,0
96,00:08:00,R16,"Kudasan-Por Road",46,20,2,RED,38
96,00:08:00,R17,"Randesan Road",54,18,0,N/A,0
96,00:08:00,R18,"Mahatma Gandhi Road",45,29,3,RED,24
96,00:08:00,R19,"Pandit Dindayal Upadhyay Marg",45,26,2,RED,17
96,00:08:00,R20,"Shram Marg",50,20,2,N/A,0
96,00:08:00,R21,"Mansa Road",42,29,9,RED,3
96,00:08:00,R22,"Airport Road",57,23,1,N/A,0
96,00:08:00,R23,"Vaishnodevi Circle",36,40,6,GREEN,34
96,00:08:00,R24,"Koba Circle",32,46,12,GREEN,27
96,00:08:00,R25,"Swagat Circle",39,35,7,GREEN,20
97,00:08:05,R01,"Infocity Flyover",14,99,58,GREEN,3
97,00:08:05,R02,"Infocity Flyover Ramp",7,99,77,N/A,0
97,00:08:05,R03,"GIFT City Road",40,27,5,RED,34
97,00:08:05,R04,"Koba - Gandhinagar Highway",14,99,49,RED,27
97,00:08:05,R05,"GH Road",20,93,36,RED,20
97,00:08:05,R06,"GH-3 Circle",11,99,61,N/A,0
97,00:08:05,R07,"Gandhinagar-Ahmedabad Highway",36,48,12,RED,6
97,00:08:05,R08,"CH Road",28,60,17,GREEN,44
97,00:08:05,R09,"Sarkhej-Gandhinagar Highway",39,39,5,GREEN,37
97,00:08:05,R10,"Gandhinagar-Sarkhej Highway",42,40,9,N/A,0
97,00:08:05,R11,"CHH Road",32,55,13,GREEN,23
97,00:08:05,R12,"Sardar Patel Ring Road",55,25,2,GREEN,16
97,00:08:05,R13,"Gandhinagar Bypass Road",59,16,1,N/A,0
97,00:08:05,R14,"NH48",64,12,2,N/A,0
97,00:08:05,R15,"Sardar Patel Ring Road Flyover",53,22,2,N/A,0
97,00:08:05,R16,"Kudasan-Por Road",46,22,5,RED,33
97,00:08:05,R17,"Randesan Road",53,19,2,N/A,0
97,00:08:05,R18,"Mahatma Gandhi Road",46,30,6,RED,19
97,00:08:05,R19,"Pandit Dindayal Upadhyay Marg",45,28,2,RED,12
97,00:08:05,R20,"Shram Marg",48,20,4,N/A,0
97,00:08:05,R21,"Mansa Road",41,31,8,GREEN,43
97,00:08:05,R22,"Airport Road",53,17,0,N/A,0
97,00:08:05,R23,"Vaishnodevi Circle",32,46,11,GREEN,29
97,00:08:05,R24,"Koba Circle",28,44,11,GREEN,22
97,00:08:05,R25,"Swagat Circle",38,34,6,GREEN,15
98,00:08:10,R01,"Infocity Flyover",12,99,62,YELLOW,1
98,00:08:10,R02,"Infocity Flyover Ramp",6,99,73,N/A,0
98,00:08:10,R03,"GIFT City Road",37,28,2,RED,29
98,00:08:10,R04,"Koba - Gandhinagar Highway",14,99,45,RED,22
98,00:08:10,R05,"GH Road",18,98,38,RED,15
98,00:08:10,R06,"GH-3 Circle",7,99,62,N/A,0
98,00:08:10,R07,"Gandhinagar-Ahmedabad Highway",37,50,16,RED,1
98,00:08:10,R08,"CH Road",30,59,18,GREEN,39
98,00:08:10,R09,"Sarkhej-Gandhinagar Highway",43,39,7,GREEN,32
98,00:08:10,R10,"Gandhinagar-Sarkhej Highway",41,40,10,N/A,0
98,00:08:10,R11,"CHH Road",29,52,11,GREEN,18
98,00:08:10,R12,"Sardar Patel Ring Road",58,18,1,GREEN,11
98,00:08:10,R13,"Gandhinagar Bypass Road",62,15,0,N/A,0
98,00:08:10,R14,"NH48",68,17,0,N/A,0
98,00:08:10,R15,"Sardar Patel Ring Road Flyover",51,25,5,N/A,0
98,00:08:10,R16,"Kudasan-Por Road",51,23,0,RED,28
98,00:08:10,R17,"Randesan Road",53,20,0,N/A,0
98,00:08:10,R18,"Mahatma Gandhi Road",42,26,6,RED,14
98,00:08:10,R19,"Pandit Dindayal Upadhyay Marg",44,22,1,RED,7
98,00:08:10,R20,"Shram Marg",48,20,1,N/A,0
98,00:08:10,R21,"Mansa Road",37,33,6,GREEN,38
98,00:08:10,R22,"Airport Road",56,20,4,N/A,0
98,00:08:10,R23,"Vaishnodevi Circle",34,41,10,GREEN,24
98,00:08:10,R24,"Koba Circle",30,47,13,GREEN,17
98,00:08:10,R25,"Swagat Circle",35,34,6,GREEN,10
99,00:08:15,R01,"Infocity Flyover",11,99,56,RED,38
99,00:08:15,R02,"Infocity Flyover Ramp",6,99,75,N/A,0
99,00:08:15,R03,"GIFT City Road",40,26,7,RED,24
99,00:08:15,R04,"Koba - Gandhinagar Highway",12,99,48,RED,17
99,00:08:15,R05,"GH Road",20,98,36,RED,10
99,00:08:15,R06,"GH-3 Circle",9,99,61,N/A,0
99,00:08:15,R07,"Gandhinagar-Ahmedabad Highway",37,50,15,GREEN,41
99,00:08:15,R08,"CH Road",28,63,18,GREEN,34
99,00:08:15,R09,"Sarkhej-Gandhinagar Highway",40,38,7,GREEN,27
99,00:08:15,R10,"Gandhinagar-Sarkhej Highway",38,38,9,N/A,0
99,00:08:15,R11,"CHH Road",28,58,12,GREEN,13
99,00:08:15,R12,"Sardar Patel Ring Road",53,19,3,GREEN,6
99,00:08:15,R13,"Gandhinagar Bypass Road",62,19,0,N/A,0
99,00:08:15,R14,"NH48",65,11,0,N/A,0
99,00:08:15,R15,"Sardar Patel Ring Road Flyover",47,27,5,N/A,0
99,00:08:15,R16,"Kudasan-Por Road",46,19,1,RED,23
99,00:08:15,R17,"Randesan Road",52,17,3,N/A,0
99,00:08:15,R18,"Mahatma Gandhi Road",43,32,7,RED,9
99,00:08:15,R19,"Pandit Dindayal Upadhyay Marg",44,30,2,RED,2
99,00:08:15,R20,"Shram Marg",48,18,3,N/A,0
99,00:08:15,R21,"Mansa Road",38,35,4,GREEN,33
99,00:08:15,R22,"Airport Road",56,19,3,N/A,0
99,00:08:15,R23,"Vaishnodevi Circle",37,41,9,GREEN,19
99,00:08:15,R24,"Koba Circle",31,50,9,GREEN,12
99,00:08:15,R25,"Swagat Circle",35,39,4,GREEN,5
100,00:08:20,R01,"Infocity Flyover",10,99,58,RED,33
100,00:08:20,R02,"Infocity Flyover Ramp",8,99,73,N/A,0
100,00:08:20,R03,"GIFT City Road",37,30,7,RED,19
100,00:08:20,R04,"Koba - Gandhinagar Highway",15,99,47,RED,12
100,00:08:20,R05,"GH Road",21,93,36,RED,5
100,00:08:20,R06,"GH-3 Circle",10,99,66,N/A,0
100,00:08:20,R07,"Gandhinagar-Ahmedabad Highway",32,50,17,GREEN,36
100,00:08:20,R08,"CH Road",31,64,15,GREEN,29
100,00:08:20,R09,"Sarkhej-Gandhinagar Highway",44,42,9,GREEN,22
100,00:08:20,R10,"Gandhinagar-Sarkhej Highway",39,45,6,N/A,0
100,00:08:20,R11,"CHH Road",28,53,13,GREEN,8
100,00:08:20,R12,"Sardar Patel Ring Road",57,21,4,GREEN,1
100,00:08:20,R13,"Gandhinagar Bypass Road",57,16,4,N/A,0
100,00:08:20,R14,"NH48",67,12,4,N/A,0
100,00:08:20,R15,"Sardar Patel Ring Road Flyover",50,29,1,N/A,0
100,00:08:20,R16,"Kudasan-Por Road",50,18,5,RED,18
100,00:08:20,R17,"Randesan Road",50,19,0,N/A,0
100,00:08:20,R18,"Mahatma Gandhi Road",41,28,4,RED,4
100,00:08:20,R19,"Pandit Dindayal Upadhyay Marg",46,29,7,GREEN,42
100,00:08:20,R20,"Shram Marg",50,20,2,N/A,0
100,00:08:20,R21,"Mansa Road",42,34,5,GREEN,28
100,00:08:20,R22,"Airport Road",55,23,0,N/A,0
100,00:08:20,R23,"Vaishnodevi Circle",33,42,8,GREEN,14
100,00:08:20,R24,"Koba Circle",31,50,12,GREEN,7
100,00:08:20,R25,"Swagat Circle",40,33,8,YELLOW,3
101,00:08:25,R01,"Infocity Flyover",15,99,57,RED,28
101,00:08:25,R02,"Infocity Flyover Ramp",9,99,72,N/A,0
101,00:08:25,R03,"GIFT City Road",35,29,5,RED,14
101,00:08:25,R04,"Koba - Gandhinagar Highway",17,99,47,RED,7
101,00:08:25,R05,"GH Road",17,93,39,GREEN,45
101,00:08:25,R06,"GH-3 Circle",12,99,62,N/A,0
101,00:08:25,R07,"Gandhinagar-Ahmedabad Highway",34,51,14,GREEN,31
101,00:08:25,R08,"CH Road",29,65,17,GREEN,24
101,00:08:25,R09,"Sarkhej-Gandhinagar Highway",45,34,6,GREEN,17
101,00:08:25,R10,"Gandhinagar-Sarkhej Highway",40,42,7,N/A,0
101,00:08:25,R11,"CHH Road",30,56,10,GREEN,3
101,00:08:25,R12,"Sardar Patel Ring Road",53,25,3,RED,41
101,00:08:25,R13,"Gandhinagar Bypass Road",59,15,4,N/A,0
101,00:08:25,R14,"NH48",63,17,4,N/A,0
101,00:08:25,R15,"Sardar Patel Ring Road Flyover",51,26,3,N/A,0
101,00:08:25,R16,"Kudasan-Por Road",49,18,0,RED,13
101,00:08:25,R17,"Randesan Road",54,17,0,N/A,0
101,00:08:25,R18,"Mahatma Gandhi Road",45,30,2,GREEN,44
101,00:08:25,R19,"Pandit Dindayal Upadhyay Marg",44,30,3,GREEN,37
101,00:08:25,R20,"Shram Marg",50,22,4,N/A,0
101,00:08:25,R21,"Mansa Road",42,33,6,GREEN,23
101,00:08:25,R22,"Airport Road",57,17,3,N/A,0
101,00:08:25,R23,"Vaishnodevi Circle",33,40,9,GREEN,9
101,00:08:25,R24,"Koba Circle",31,46,11,GREEN,2
101,00:08:25,R25,"Swagat Circle",41,38,4,RED,40
102,00:08:30,R01,"Infocity Flyover",14,99,56,RED,23
102,00:08:30,R02,"Infocity Flyover Ramp",7,99,74,N/A,0
102,00:08:30,R03,"GIFT City Road",40,30,4,RED,9
102,00:08:30,R04,"Koba - Gandhinagar Highway",12,99,49,RED,2
102,00:08:30,R05,"GH Road",17,94,38,GREEN,40
102,00:08:30,R06,"GH-3 Circle",9,99,62,N/A,0
102,00:08:30,R07,"Gandhinagar-Ahmedabad Highway",33,53,14,GREEN,26
102,00:08:30,R08,"CH Road",27,65,19,GREEN,19
102,00:08:30,R09,"Sarkhej-Gandhinagar Highway",42,35,8,GREEN,12
102,00:08:30,R10,"Gandhinagar-Sarkhej Highway",40,38,9,N/A,0
102,00:08:30,R11,"CHH Road",31,59,13,YELLOW,1
102,00:08:30,R12,"Sardar Patel Ring Road",56,19,1,RED,36
102,00:08:30,R13,"Gandhinagar Bypass Road",62,17,2,N/A,0
102,00:08:30,R14,"NH48",64,14,0,N/A,0
102,00:08:30,R15,"Sardar Patel Ring Road Flyover",51,22,6,N/A,0
102,00:08:30,R16,"Kudasan-Por Road",49,16,2,RED,8
102,00:08:30,R17,"Randesan Road",51,18,0,N/A,0
102,00:08:30,R18,"Mahatma Gandhi Road",42,26,7,GREEN,39
102,00:08:30,R19,"Pandit Dindayal Upadhyay Marg",44,30,6,GREEN,32
102,00:08:30,R20,"Shram Marg",48,18,0,N/A,0
102,00:08:30,R21,"Mansa Road",41,33,4,GREEN,18
102,00:08:30,R22,"Airport Road",55,21,1,N/A,0
102,00:08:30,R23,"Vaishnodevi Circle",38,43,11,GREEN,4
102,00:08:30,R24,"Koba Circle",33,44,9,RED,42
102,00:08:30,R25,"Swagat Circle",37,40,7,RED,35
103,00:08:35,R01,"Infocity Flyover",15,99,60,RED,18
103,00:08:35,R02,"Infocity Flyover Ramp",11,99,76,N/A,0
103,00:08:35,R03,"GIFT City Road",41,25,7,RED,4
103,00:08:35,R04,"Koba - Gandhinagar Highway",15,99,47,GREEN,42
103,00:08:35,R05,"GH Road",19,91,39,GREEN,35
103,00:08:35,R06,"GH-3 Circle",9,99,62,N/A,0
103,00:08:35,R07,"Gandhinagar-Ahmedabad Highway",37,55,11,GREEN,21
103,00:08:35,R08,"CH Road",29,63,19,GREEN,14
103,00:08:35,R09,"Sarkhej-Gandhinagar Highway",40,37,7,GREEN,7
103,00:08:35,R10,"Gandhinagar-Sarkhej Highway",42,43,9,N/A,0
103,00:08:35,R11,"CHH Road",29,52,12,RED,38
103,00:08:35,R12,"Sardar Patel Ring Road",58,21,3,RED,31
103,00:08:35,R13,"Gandhinagar Bypass Road",62,19,2,N/A,0
103,00:08:35,R14,"NH48",65,18,1,N/A,0
103,00:08:35,R15,"Sardar Patel Ring Road Flyover",49,26,2,N/A,0
103,00:08:35,R16,"Kudasan-Por Road",45,21,2,RED,3
103,00:08:35,R17,"Randesan Road",50,20,3,N/A,0
103,00:08:35,R18,"Mahatma Gandhi Road",47,28,7,GREEN,34
103,00:08:35,R19,"Pandit Dindayal Upadhyay Marg",48,26,1,GREEN,27
103,00:08:35,R20,"Shram Marg",51,20,1,N/A,0
103,00:08:35,R21,"Mansa Road",39,30,6,GREEN,13
103,00:08:35,R22,"Airport Road",54,21,0,N/A,0
103,00:08:35,R23,"Vaishnodevi Circle",35,46,5,YELLOW,2
103,00:08:35,R24,"Koba Circle",32,44,10,RED,37
103,00:08:35,R25,"Swagat Circle",37,39,7,RED,30
104,00:08:40,R01,"Infocity Flyover",10,99,59,RED,13
104,00:08:40,R02,"Infocity Flyover Ramp",9,99,76,N/A,0
104,00:08:40,R03,"GIFT City Road",39,31,3,GREEN,44
104,00:08:40,R04,"Koba - Gandhinagar Highway",13,99,50,GREEN,37
104,00:08:40,R05,"GH Road",20,97,38,GREEN,30
104,00:08:40,R06,"GH-3 Circle",9,99,65,N/A,0
104,00:08:40,R07,"Gandhinagar-Ahmedabad Highway",33,55,12,GREEN,16
104,00:08:40,R08,"CH Road",25,60,21,GREEN,9
104,00:08:40,R09,"Sarkhej-Gandhinagar Highway",42,42,9,GREEN,2
104,00:08:40,R10,"Gandhinagar-Sarkhej Highway",40,44,10,N/A,0
104,00:08:40,R11,"CHH Road",30,57,11,RED,33
104,00:08:40,R12,"Sardar Patel Ring Road",57,22,3,RED,26
104,00:08:40,R13,"Gandhinagar Bypass Road",63,20,5,N/A,0
104,00:08:40,R14,"NH48",63,14,2,N/A,0
104,00:08:40,R15,"Sardar Patel Ring Road Flyover",50,24,3,N/A,0
104,00:08:40,R16,"Kudasan-Por Road",48,21,6,GREEN,43
104,00:08:40,R17,"Randesan Road",49,18,0,N/A,0
104,00:08:40,R18,"Mahatma Gandhi Road",44,34,3,GREEN,29
104,00:08:40,R19,"Pandit Dindayal Upadhyay Marg",43,28,4,GREEN,22
104,00:08:40,R20,"Shram Marg",48,22,2,N/A,0
104,00:08:40,R21,"Mansa Road",42,35,8,GREEN,8
104,00:08:40,R22,"Airport Road",54,18,2,N/A,0
104,00:08:40,R23,"Vaishnodevi Circle",35,44,9,RED,39
104,00:08:40,R24,"Koba Circle",27,45,10,RED,32
104,00:08:40,R25,"Swagat Circle",39,40,6,RED,25
105,00:08:45,R01,"Infocity Flyover",13,99,61,RED,8
105,00:08:45,R02,"Infocity Flyover Ramp",6,99,76,N/A,0
105,00:08:45,R03,"GIFT City Road",41,27,6,GREEN,39
105,00:08:45,R04,"Koba - Gandhinagar Highway",17,99,47,GREEN,32
105,00:08:45,R05,"GH Road",20,91,39,GREEN,25
105,00:08:45,R06,"GH-3 Circle",9,99,63,N/A,0
105,00:08:45,R07,"Gandhinagar-Ahmedabad Highway",35,51,12,GREEN,11
